Id,SalePrice
1461,121999.273438
1462,156919.484375
1463,181849.21875
1464,189972.125
1465,194632.890625
1466,174778.796875
1467,168734.75
1468,168212.625
1469,178447.140625
1470,126762.851562
1471,206990.09375
1472,94819.8671875
1473,102288.765625
1474,147878.6875
1475,129037.867188
1476,381192.65625
1477,267542.0
1478,307305.4375
1479,246397.234375
1480,513099.46875
1481,322631.53125
1482,206561.921875
1483,173377.5
1484,164120.09375
1485,170837.921875
1486,198400.734375
1487,348609.46875
1488,241605.796875
1489,207293.203125
1490,208826.09375
1491,187867.234375
1492,101023.820312
1493,195032.34375
1494,305117.90625
1495,292574.15625
1496,236347.5
1497,177346.03125
1498,159233.609375
1499,154387.078125
1500,155674.984375
1501,181173.234375
1502,161502.0
1503,303336.90625
1504,231554.40625
1505,238363.796875
1506,201315.234375
1507,241678.96875
1508,207164.421875
1509,166989.6875
1510,147574.625
1511,143006.1875
1512,179470.515625
1513,151517.75
1514,156906.25
1515,194868.6875
1516,160965.796875
1517,156228.296875
1518,133019.40625
1519,223504.03125
1520,136340.078125
1521,140805.109375
1522,175376.515625
1523,113973.859375
1524,125553.734375
1525,127723.046875
1526,127122.835938
1527,108827.734375
1528,131968.65625
1529,148929.125
1530,180142.71875
1531,112753.640625
1532,93081.4609375
1533,148711.375
1534,113903.125
1535,157645.40625
1536,108418.453125
1537,74512.296875
1538,179118.421875
1539,197619.09375
1540,98555.375
1541,142905.921875
1542,149658.671875
1543,228611.109375
1544,80132.1796875
1545,103016.1875
1546,129067.179688
1547,144569.484375
1548,136343.4375
1549,119192.40625
1550,148106.359375
1551,107592.507812
1552,137340.34375
1553,141555.390625
1554,117799.90625
1555,176394.3125
1556,76078.703125
1557,110368.25
1558,92628.7734375
1559,101534.46875
1560,147089.28125
1561,137055.4375
1562,126235.257812
1563,120856.648438
1564,156229.53125
1565,151960.203125
1566,232941.71875
1567,84757.1875
1568,242388.21875
1569,140230.65625
1570,131923.28125
1571,126339.046875
1572,149364.203125
1573,234876.796875
1574,99554.328125
1575,216784.890625
1576,232747.125
1577,194307.1875
1578,155729.703125
1579,140565.484375
1580,185723.265625
1581,149704.765625
1582,128156.671875
1583,315436.65625
1584,224038.984375
1585,140939.53125
1586,72976.1484375
1587,102621.96875
1588,157742.34375
1589,105664.039062
1590,132123.71875
1591,99394.578125
1592,114472.914062
1593,128745.515625
1594,138816.5
1595,102965.304688
1596,246533.078125
1597,200864.390625
1598,198405.890625
1599,172450.859375
1600,172007.90625
1601,66204.546875
1602,114628.804688
1603,90204.2890625
1604,273901.25
1605,254910.703125
1606,174097.609375
1607,161067.859375
1608,207411.234375
1609,178312.421875
1610,155478.921875
1611,139372.140625
1612,161898.578125
1613,157366.703125
1614,119475.007812
1615,89177.4140625
1616,78769.1015625
1617,91436.6640625
1618,125541.335938
1619,144942.015625
1620,149540.9375
1621,144268.359375
1622,134726.703125
1623,302015.40625
1624,220161.078125
1625,119340.734375
1626,178211.0625
1627,194201.0
1628,287788.09375
1629,181410.28125
1630,352380.84375
1631,231659.53125
1632,249695.875
1633,165127.40625
1634,179474.875
1635,179021.0625
1636,157632.5
1637,180072.296875
1638,204562.15625
1639,175745.796875
1640,268290.34375
1641,175940.546875
1642,224761.046875
1643,215541.265625
1644,232916.703125
1645,187340.703125
1646,158866.75
1647,153901.609375
1648,132240.71875
1649,146688.59375
1650,113994.03125
1651,116955.664062
1652,95059.28125
1653,100057.078125
1654,149633.671875
1655,154719.25
1656,148857.578125
1657,153878.140625
1658,147293.140625
1659,144604.84375
1660,153238.046875
1661,491401.84375
1662,409596.40625
1663,374878.125
1664,494519.5
1665,309754.625
1666,316017.90625
1667,359178.96875
1668,335187.6875
1669,305973.09375
1670,328808.0
1671,259216.9375
1672,488556.0
1673,298884.625
1674,254308.65625
1675,185954.796875
1676,194849.453125
1677,210779.234375
1678,499160.75
1679,396716.375
1680,323595.03125
1681,269520.3125
1682,309189.53125
1683,176969.625
1684,166077.296875
1685,172320.21875
1686,166844.546875
1687,163793.859375
1688,186349.75
1689,189567.046875
1690,184637.40625
1691,171817.453125
1692,250728.71875
1693,168887.203125
1694,183330.328125
1695,166242.0
1696,267526.4375
1697,168714.59375
1698,372223.21875
1699,314631.96875
1700,252495.328125
1701,261855.171875
1702,252430.484375
1703,242346.53125
1704,290482.25
1705,229815.8125
1706,487788.75
1707,226486.0625
1708,205321.890625
1709,279254.625
1710,226718.078125
1711,256281.75
1712,245298.171875
1713,247955.3125
1714,224905.796875
1715,215060.078125
1716,174937.65625
1717,159671.125
1718,132082.3125
1719,201147.734375
1720,250759.34375
1721,160025.46875
1722,117270.28125
1723,157856.671875
1724,192926.75
1725,234464.265625
1726,189619.140625
1727,160110.734375
1728,174226.8125
1729,165408.703125
1730,160004.5625
1731,125144.5625
1732,130589.398438
1733,121483.351562
1734,122997.984375
1735,135295.1875
1736,115460.96875
1737,374289.8125
1738,222153.28125
1739,258996.15625
1740,210888.921875
1741,180758.5
1742,180513.53125
1743,177923.671875
1744,299951.125
1745,232487.40625
1746,243718.546875
1747,228434.4375
1748,223595.234375
1749,152393.890625
1750,131467.34375
1751,232803.3125
1752,120387.351562
1753,135157.171875
1754,209340.25
1755,165637.1875
1756,124315.273438
1757,120130.59375
1758,148477.0
1759,168312.15625
1760,169560.03125
1761,145859.078125
1762,164161.046875
1763,173568.234375
1764,115665.726562
1765,174235.890625
1766,169922.140625
1767,218085.265625
1768,144467.15625
1769,165835.90625
1770,143726.875
1771,129174.609375
1772,134144.75
1773,140598.0625
1774,127650.125
1775,141424.046875
1776,130137.632812
1777,119436.234375
1778,144211.046875
1779,115919.929688
1780,176936.828125
1781,132034.828125
1782,84152.3359375
1783,153169.734375
1784,105839.398438
1785,132184.984375
1786,148527.8125
1787,167736.390625
1788,54606.6757812
1789,102509.890625
1790,85974.6953125
1791,170145.796875
1792,156449.0
1793,131909.328125
1794,150854.984375
1795,141130.515625
1796,130592.9375
1797,128793.179688
1798,128775.226562
1799,117802.273438
1800,135048.484375
1801,125941.5625
1802,150009.515625
1803,148669.625
1804,145514.640625
1805,134286.21875
1806,113871.898438
1807,145075.0625
1808,116972.929688
1809,126137.6875
1810,143823.078125
1811,106843.765625
1812,110711.78125
1813,124345.929688
1814,96811.796875
1815,61137.9179688
1816,102553.5625
1817,126282.179688
1818,134924.75
1819,122033.5625
1820,73935.71875
1821,113504.046875
1822,152997.078125
1823,52965.5585938
1824,131101.78125
1825,139402.875
1826,101910.882812
1827,111778.515625
1828,140074.203125
1829,107176.679688
1830,148445.09375
1831,146040.28125
1832,97553.7265625
1833,144267.5
1834,115700.335938
1835,145804.40625
1836,124989.835938
1837,94619.3515625
1838,128855.046875
1839,89788.640625
1840,178785.671875
1841,162133.640625
1842,81710.265625
1843,137405.4375
1844,143046.71875
1845,139372.71875
1846,152928.703125
1847,149023.078125
1848,60193.7929688
1849,110969.703125
1850,121073.1875
1851,160056.65625
1852,127965.789062
1853,132482.359375
1854,169265.03125
1855,141552.9375
1856,224017.046875
1857,176058.40625
1858,143673.828125
1859,120766.546875
1860,154723.109375
1861,120973.8125
1862,242877.234375
1863,237517.0
1864,237795.4375
1865,343333.8125
1866,314987.5
1867,234836.796875
1868,291863.96875
1869,204573.90625
1870,246132.28125
1871,268948.0
1872,164431.890625
1873,244876.125
1874,137819.125
1875,202461.703125
1876,198093.828125
1877,204217.203125
1878,210186.03125
1879,137857.0625
1880,134185.09375
1881,229171.234375
1882,252133.71875
1883,196364.703125
1884,210051.40625
1885,253748.59375
1886,295494.59375
1887,204063.140625
1888,269495.5
1889,159656.265625
1890,137124.765625
1891,142866.375
